EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 09-11-2016
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station RENNES-ST JACQUES, FRANCE (STAID: 322)
Blended and updated with sources:4926 907130 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   322,  4926,19870812,  123,    0
   322,  4926,19870813,  143,    0
   322,  4926,19870814,  168,    0
   322,  4926,19870815,  129,    0
   322,  4926,19870816,  146,    0
   322,  4926,19870817,  193,    0
   322,  4926,19870818,  161,    0
   322,  4926,19870819,  161,    0
   322,  4926,19870820,  173,    0
   322,  4926,19870821,  161,    0
   322,  4926,19870822,  177,    0
   322,  4926,19870823,  133,    0
   322,  4926,19870824,  142,    0
   322,  4926,19870825,  121,    0
   322,  4926,19870826,  133,    0
   322,  4926,19870827,  113,    0
   322,  4926,19870828,   72,    0
   322,  4926,19870829,  107,    0
   322,  4926,19870830,  127,    0
   322,  4926,19870831,  169,    0
   322,  4926,19870901,  169,    0
   322,  4926,19870902,  173,    0
   322,  4926,19870903,  179,    0
   322,  4926,19870904,  113,    0
   322,  4926,19870905,  136,    0
   322,  4926,19870906,  121,    0
   322,  4926,19870907,  174,    0
   322,  4926,19870908,  145,    0
   322,  4926,19870909,  107,    0
   322,  4926,19870910,  151,    0
   322,  4926,19870911,  161,    0
   322,  4926,19870912,  196,    0
   322,  4926,19870913,  192,    0
   322,  4926,19870914,  179,    0
   322,  4926,19870915,  139,    0
   322,  4926,19870916,  128,    0
   322,  4926,19870917,  176,    0
   322,  4926,19870918,  162,    0
   322,  4926,19870919,  158,    0
   322,  4926,19870920,  153,    0
   322,  4926,19870921,  142,    0
   322,  4926,19870922,  156,    0
   322,  4926,19870923,  123,    0
   322,  4926,19870924,  112,    0
   322,  4926,19870925,   87,    0
   322,  4926,19870926,   89,    0
   322,  4926,19870927,   62,    0
   322,  4926,19870928,   71,    0
   322,  4926,19870929,   54,    0
   322,  4926,19870930,   47,    0
   322,  4926,19871001,   50,    0
   322,  4926,19871002,  122,    0
   322,  4926,19871003,  144,    0
   322,  4926,19871004,  131,    0
   322,  4926,19871005,  115,    0
   322,  4926,19871006,  121,    0
   322,  4926,19871007,   89,    0
   322,  4926,19871008,   84,    0
   322,  4926,19871009,   84,    0
   322,  4926,19871010,   77,    0
   322,  4926,19871011,   24,    0
   322,  4926,19871012,   59,    0
   322,  4926,19871013,   92,    0
   322,  4926,19871014,   67,    0
   322,  4926,19871015,  102,    0
   322,  4926,19871016,  104,    0
   322,  4926,19871017,   86,    0
   322,  4926,19871018,  101,    0
   322,  4926,19871019,   88,    0
   322,  4926,19871020,  130,    0
   322,  4926,19871021,  101,    0
   322,  4926,19871022,   65,    0
   322,  4926,19871023,   76,    0
   322,  4926,19871024,   30,    0
   322,  4926,19871025,   22,    0
   322,  4926,19871026,   91,    0
   322,  4926,19871027,  118,    0
   322,  4926,19871028,   49,    0
   322,  4926,19871029,   14,    0
   322,  4926,19871030,   94,    0
   322,  4926,19871031,  113,    0
   322,  4926,19871101,   60,    0
   322,  4926,19871102,   81,    0
   322,  4926,19871103,   74,    0
   322,  4926,19871104,   56,    0
   322,  4926,19871105,    2,    0
   322,  4926,19871106,   23,    0
   322,  4926,19871107,   20,    0
   322,  4926,19871108,   10,    0
   322,  4926,19871109,   36,    0
   322,  4926,19871110,   66,    0
   322,  4926,19871111,   38,    0
   322,  4926,19871112,   72,    0
   322,  4926,19871113,   57,    0
   322,  4926,19871114,   15,    0
   322,  4926,19871115,   30,    0
   322,  4926,19871116,  109,    0
   322,  4926,19871117,   52,    0
   322,  4926,19871118,   42,    0
   322,  4926,19871119,   61,    0
   322,  4926,19871120,   51,    0
   322,  4926,19871121,   59,    0
   322,  4926,19871122,   68,    0
   322,  4926,19871123,   26,    0
   322,  4926,19871124,    6,    0
   322,  4926,19871125,   61,    0
   322,  4926,19871126,   51,    0
   322,  4926,19871127,   22,    0
   322,  4926,19871128,  -18,    0
   322,  4926,19871129,  -28,    0
   322,  4926,19871130,    6,    0
   322,  4926,19871201,  -28,    0
   322,  4926,19871202,   25,    0
   322,  4926,19871203,   11,    0
   322,  4926,19871204,   57,    0
   322,  4926,19871205,   74,    0
   322,  4926,19871206,   73,    0
   322,  4926,19871207,   40,    0
   322,  4926,19871208,  -12,    0
   322,  4926,19871209,  -51,    0
   322,  4926,19871210,  -70,    0
   322,  4926,19871211,  -36,    0
   322,  4926,19871212,  -20,    0
   322,  4926,19871213,  -27,    0
   322,  4926,19871214,    7,    0
   322,  4926,19871215,   41,    0
   322,  4926,19871216,  113,    0
   322,  4926,19871217,  132,    0
   322,  4926,19871218,  132,    0
   322,  4926,19871219,   69,    0
   322,  4926,19871220,   56,    0
   322,  4926,19871221,   62,    0
   322,  4926,19871222,   62,    0
   322,  4926,19871223,   66,    0
   322,  4926,19871224,   36,    0
   322,  4926,19871225,   80,    0
   322,  4926,19871226,   30,    0
   322,  4926,19871227,   61,    0
   322,  4926,19871228,   71,    0
   322,  4926,19871229,   87,    0
   322,  4926,19871230,  111,    0
   322,  4926,19871231,   84,    0
   322,  4926,19880101,   49,    0
   322,  4926,19880102,   85,    0
   322,  4926,19880103,   67,    0
   322,  4926,19880104,   71,    0
   322,  4926,19880105,   84,    0
   322,  4926,19880106,   64,    0
   322,  4926,19880107,   40,    0
   322,  4926,19880108,   29,    0
   322,  4926,19880109,  111,    0
   322,  4926,19880110,   82,    0
   322,  4926,19880111,   15,    0
   322,  4926,19880112,    6,    0
   322,  4926,19880113,   44,    0
   322,  4926,19880114,   39,    0
   322,  4926,19880115,   30,    0
   322,  4926,19880116,   40,    0
   322,  4926,19880117,   33,    0
   322,  4926,19880118,   19,    0
   322,  4926,19880119,   63,    0
   322,  4926,19880120,   43,    0
   322,  4926,19880121,   21,    0
   322,  4926,19880122,   54,    0
   322,  4926,19880123,   20,    0
   322,  4926,19880124,  100,    0
   322,  4926,19880125,   79,    0
   322,  4926,19880126,   75,    0
   322,  4926,19880127,   81,    0
   322,  4926,19880128,   82,    0
   322,  4926,19880129,   61,    0
   322,  4926,19880130,   29,    0
   322,  4926,19880131,    9,    0
   322,  4926,19880201,   50,    0
   322,  4926,19880202,   61,    0
   322,  4926,19880203,   51,    0
   322,  4926,19880204,   39,    0
   322,  4926,19880205,   69,    0
   322,  4926,19880206,   33,    0
   322,  4926,19880207,    7,    0
   322,  4926,19880208,   70,    0
   322,  4926,19880209,   50,    0
   322,  4926,19880210,   31,    0
   322,  4926,19880211,   49,    0
   322,  4926,19880212,   14,    0
   322,  4926,19880213,   39,    0
   322,  4926,19880214,   36,    0
